cell_id,lat_idx,lon_idx,lat_center,lon_center,year,count
11_14,11,14,47.0,151.0,2005,10
11_14,11,14,47.0,151.0,2006,16
11_14,11,14,47.0,151.0,2007,7
11_14,11,14,47.0,151.0,2008,9
11_14,11,14,47.0,151.0,2009,26
11_14,11,14,47.0,151.0,2010,7
11_14,11,14,47.0,151.0,2011,6
11_14,11,14,47.0,151.0,2012,5
11_14,11,14,47.0,151.0,2013,10
11_14,11,14,47.0,151.0,2014,11
11_14,11,14,47.0,151.0,2015,11
11_14,11,14,47.0,151.0,2016,19
11_14,11,14,47.0,151.0,2017,13
11_14,11,14,47.0,151.0,2018,10
11_14,11,14,47.0,151.0,2019,10
11_14,11,14,47.0,151.0,2020,9
11_14,11,14,47.0,151.0,2021,15
11_14,11,14,47.0,151.0,2022,7
11_14,11,14,47.0,151.0,2023,10
11_15,11,15,47.0,153.0,2000,17
11_15,11,15,47.0,153.0,2001,17
11_15,11,15,47.0,153.0,2002,22
11_15,11,15,47.0,153.0,2003,33
11_15,11,15,47.0,153.0,2004,30
11_15,11,15,47.0,153.0,2005,37
11_15,11,15,47.0,153.0,2006,410
11_15,11,15,47.0,153.0,2007,210
11_15,11,15,47.0,153.0,2008,115
11_15,11,15,47.0,153.0,2009,26
11_15,11,15,47.0,153.0,2010,34
11_15,11,15,47.0,153.0,2011,30
11_15,11,15,47.0,153.0,2012,18
11_15,11,15,47.0,153.0,2013,27
11_15,11,15,47.0,153.0,2014,44
11_15,11,15,47.0,153.0,2015,30
11_15,11,15,47.0,153.0,2016,39
11_15,11,15,47.0,153.0,2017,23
11_15,11,15,47.0,153.0,2018,31
11_15,11,15,47.0,153.0,2019,37
11_15,11,15,47.0,153.0,2020,36
11_15,11,15,47.0,153.0,2021,38
11_15,11,15,47.0,153.0,2022,55
11_15,11,15,47.0,153.0,2023,52
11_3,11,3,47.0,129.0,2000,0
11_3,11,3,47.0,129.0,2001,0
11_3,11,3,47.0,129.0,2002,0
11_3,11,3,47.0,129.0,2003,0
11_3,11,3,47.0,129.0,2004,0
11_3,11,3,47.0,129.0,2005,0
11_3,11,3,47.0,129.0,2006,0
11_3,11,3,47.0,129.0,2007,0
11_3,11,3,47.0,129.0,2008,0
11_3,11,3,47.0,129.0,2009,0
11_3,11,3,47.0,129.0,2010,0
11_3,11,3,47.0,129.0,2011,0
11_3,11,3,47.0,129.0,2012,0
11_3,11,3,47.0,129.0,2013,0
11_3,11,3,47.0,129.0,2014,0
11_3,11,3,47.0,129.0,2015,0
11_3,11,3,47.0,129.0,2016,0
11_3,11,3,47.0,129.0,2017,0
11_3,11,3,47.0,129.0,2018,1
11_3,11,3,47.0,129.0,2019,0
11_3,11,3,47.0,129.0,2020,0
11_3,11,3,47.0,129.0,2021,0
11_3,11,3,47.0,129.0,2022,0
11_3,11,3,47.0,129.0,2023,0
11_4,11,4,47.0,131.0,2000,0
11_4,11,4,47.0,131.0,2001,0
11_4,11,4,47.0,131.0,2002,0
11_4,11,4,47.0,131.0,2003,0
11_4,11,4,47.0,131.0,2004,0
11_4,11,4,47.0,131.0,2005,0
11_4,11,4,47.0,131.0,2006,0
11_4,11,4,47.0,131.0,2007,0
11_4,11,4,47.0,131.0,2008,0
11_4,11,4,47.0,131.0,2009,0
11_4,11,4,47.0,131.0,2010,1
11_4,11,4,47.0,131.0,2011,0
11_4,11,4,47.0,131.0,2012,0
11_4,11,4,47.0,131.0,2013,0
11_4,11,4,47.0,131.0,2014,0
11_4,11,4,47.0,131.0,2015,0
11_4,11,4,47.0,131.0,2016,0
11_4,11,4,47.0,131.0,2017,0
11_4,11,4,47.0,131.0,2018,0
11_4,11,4,47.0,131.0,2019,0
11_4,11,4,47.0,131.0,2020,0
11_4,11,4,47.0,131.0,2021,0
11_4,11,4,47.0,131.0,2022,1
11_4,11,4,47.0,131.0,2023,0
11_7,11,7,47.0,137.0,2000,0
11_7,11,7,47.0,137.0,2001,0
11_7,11,7,47.0,137.0,2002,0
11_7,11,7,47.0,137.0,2003,0
11_7,11,7,47.0,137.0,2004,0
11_7,11,7,47.0,137.0,2005,0
11_7,11,7,47.0,137.0,2006,0
11_7,11,7,47.0,137.0,2007,0
11_7,11,7,47.0,137.0,2008,0
11_7,11,7,47.0,137.0,2009,0
11_7,11,7,47.0,137.0,2010,0
11_7,11,7,47.0,137.0,2011,0
11_7,11,7,47.0,137.0,2012,0
11_7,11,7,47.0,137.0,2013,0
11_7,11,7,47.0,137.0,2014,0
11_7,11,7,47.0,137.0,2015,1
11_7,11,7,47.0,137.0,2016,0
11_7,11,7,47.0,137.0,2017,0
11_7,11,7,47.0,137.0,2018,0
11_7,11,7,47.0,137.0,2019,1
11_7,11,7,47.0,137.0,2020,0
11_7,11,7,47.0,137.0,2021,1
11_7,11,7,47.0,137.0,2022,0
11_7,11,7,47.0,137.0,2023,0
11_8,11,8,47.0,139.0,2000,0
11_8,11,8,47.0,139.0,2001,0
11_8,11,8,47.0,139.0,2002,0
11_8,11,8,47.0,139.0,2003,2
11_8,11,8,47.0,139.0,2004,1
11_8,11,8,47.0,139.0,2005,0
11_8,11,8,47.0,139.0,2006,1
11_8,11,8,47.0,139.0,2007,0
11_8,11,8,47.0,139.0,2008,0
11_8,11,8,47.0,139.0,2009,0
11_8,11,8,47.0,139.0,2010,0
11_8,11,8,47.0,139.0,2011,0
11_8,11,8,47.0,139.0,2012,1
11_8,11,8,47.0,139.0,2013,1
11_8,11,8,47.0,139.0,2014,0
11_8,11,8,47.0,139.0,2015,0
11_8,11,8,47.0,139.0,2016,0
11_8,11,8,47.0,139.0,2017,0
11_8,11,8,47.0,139.0,2018,0
11_8,11,8,47.0,139.0,2019,0
11_8,11,8,47.0,139.0,2020,0
11_8,11,8,47.0,139.0,2021,0
11_8,11,8,47.0,139.0,2022,0
11_8,11,8,47.0,139.0,2023,0
11_9,11,9,47.0,141.0,2000,0
11_9,11,9,47.0,141.0,2001,0
11_9,11,9,47.0,141.0,2002,1
11_9,11,9,47.0,141.0,2003,0
11_9,11,9,47.0,141.0,2004,0
11_9,11,9,47.0,141.0,2005,1
11_9,11,9,47.0,141.0,2006,2
11_9,11,9,47.0,141.0,2007,33
11_9,11,9,47.0,141.0,2008,3
11_9,11,9,47.0,141.0,2009,0
11_9,11,9,47.0,141.0,2010,2
11_9,11,9,47.0,141.0,2011,0
11_9,11,9,47.0,141.0,2012,1
11_9,11,9,47.0,141.0,2013,3
11_9,11,9,47.0,141.0,2014,1
11_9,11,9,47.0,141.0,2015,0
11_9,11,9,47.0,141.0,2016,2
11_9,11,9,47.0,141.0,2017,0
11_9,11,9,47.0,141.0,2018,0
11_9,11,9,47.0,141.0,2019,0
11_9,11,9,47.0,141.0,2020,0
11_9,11,9,47.0,141.0,2021,0
11_9,11,9,47.0,141.0,2022,0
11_9,11,9,47.0,141.0,2023,0
12_0,12,0,49.0,123.0,2000,0
12_0,12,0,49.0,123.0,2001,0
12_0,12,0,49.0,123.0,2002,0
12_0,12,0,49.0,123.0,2003,0
12_0,12,0,49.0,123.0,2004,0
12_0,12,0,49.0,123.0,2005,0
12_0,12,0,49.0,123.0,2006,0
12_0,12,0,49.0,123.0,2007,0
12_0,12,0,49.0,123.0,2008,1
12_0,12,0,49.0,123.0,2009,0
12_0,12,0,49.0,123.0,2010,0
12_0,12,0,49.0,123.0,2011,0
12_0,12,0,49.0,123.0,2012,0
12_0,12,0,49.0,123.0,2013,1
12_0,12,0,49.0,123.0,2014,1
12_0,12,0,49.0,123.0,2015,0
12_0,12,0,49.0,123.0,2016,0
12_0,12,0,49.0,123.0,2017,0
12_0,12,0,49.0,123.0,2018,0
12_0,12,0,49.0,123.0,2019,0
12_0,12,0,49.0,123.0,2020,0
12_0,12,0,49.0,123.0,2021,0
12_0,12,0,49.0,123.0,2022,0
12_0,12,0,49.0,123.0,2023,0
12_1,12,1,49.0,125.0,2000,0
12_1,12,1,49.0,125.0,2001,0
12_1,12,1,49.0,125.0,2002,0
12_1,12,1,49.0,125.0,2003,0
12_1,12,1,49.0,125.0,2004,0
12_1,12,1,49.0,125.0,2005,0
12_1,12,1,49.0,125.0,2006,0
12_1,12,1,49.0,125.0,2007,0
12_1,12,1,49.0,125.0,2008,0
12_1,12,1,49.0,125.0,2009,0
12_1,12,1,49.0,125.0,2010,0
12_1,12,1,49.0,125.0,2011,1
12_1,12,1,49.0,125.0,2012,0
12_1,12,1,49.0,125.0,2013,1
12_1,12,1,49.0,125.0,2014,0
12_1,12,1,49.0,125.0,2015,0
12_1,12,1,49.0,125.0,2016,0
12_1,12,1,49.0,125.0,2017,0
12_1,12,1,49.0,125.0,2018,0
12_1,12,1,49.0,125.0,2019,0
12_1,12,1,49.0,125.0,2020,1
12_1,12,1,49.0,125.0,2021,0
12_1,12,1,49.0,125.0,2022,0
12_1,12,1,49.0,125.0,2023,0
12_10,12,10,49.0,143.0,2000,25
12_10,12,10,49.0,143.0,2001,7
12_10,12,10,49.0,143.0,2002,2
12_10,12,10,49.0,143.0,2003,5
12_10,12,10,49.0,143.0,2004,0
12_10,12,10,49.0,143.0,2005,0
12_10,12,10,49.0,143.0,2006,1
12_10,12,10,49.0,143.0,2007,2
12_10,12,10,49.0,143.0,2008,2
12_10,12,10,49.0,143.0,2009,0
12_10,12,10,49.0,143.0,2010,0
12_10,12,10,49.0,143.0,2011,0
12_10,12,10,49.0,143.0,2012,0
12_10,12,10,49.0,143.0,2013,2
12_10,12,10,49.0,143.0,2014,0
12_10,12,10,49.0,143.0,2015,0
12_10,12,10,49.0,143.0,2016,0
12_10,12,10,49.0,143.0,2017,0
12_10,12,10,49.0,143.0,2018,0
12_10,12,10,49.0,143.0,2019,0
12_10,12,10,49.0,143.0,2020,2
12_10,12,10,49.0,143.0,2021,0
12_10,12,10,49.0,143.0,2022,2
12_10,12,10,49.0,143.0,2023,1
12_11,12,11,49.0,145.0,2000,0
12_11,12,11,49.0,145.0,2001,2
12_11,12,11,49.0,145.0,2002,2
12_11,12,11,49.0,145.0,2003,0
12_11,12,11,49.0,145.0,2004,1
12_11,12,11,49.0,145.0,2005,0
12_11,12,11,49.0,145.0,2006,0
12_11,12,11,49.0,145.0,2007,0
12_11,12,11,49.0,145.0,2008,0
12_11,12,11,49.0,145.0,2009,0
12_11,12,11,49.0,145.0,2010,0
12_11,12,11,49.0,145.0,2011,0
12_11,12,11,49.0,145.0,2012,1
12_11,12,11,49.0,145.0,2013,0
12_11,12,11,49.0,145.0,2014,0
12_11,12,11,49.0,145.0,2015,0
12_11,12,11,49.0,145.0,2016,1
12_11,12,11,49.0,145.0,2017,1
12_11,12,11,49.0,145.0,2018,0
12_11,12,11,49.0,145.0,2019,0
12_11,12,11,49.0,145.0,2020,0
12_11,12,11,49.0,145.0,2021,1
12_11,12,11,49.0,145.0,2022,2
12_11,12,11,49.0,145.0,2023,0
12_12,12,12,49.0,147.0,2000,7
12_12,12,12,49.0,147.0,2001,2
12_12,12,12,49.0,147.0,2002,5
12_12,12,12,49.0,147.0,2003,2
12_12,12,12,49.0,147.0,2004,2
12_12,12,12,49.0,147.0,2005,6
12_12,12,12,49.0,147.0,2006,4
12_12,12,12,49.0,147.0,2007,3
12_12,12,12,49.0,147.0,2008,3
12_12,12,12,49.0,147.0,2009,0
12_12,12,12,49.0,147.0,2010,0
12_12,12,12,49.0,147.0,2011,3
12_12,12,12,49.0,147.0,2012,4
12_12,12,12,49.0,147.0,2013,1
12_12,12,12,49.0,147.0,2014,2
12_12,12,12,49.0,147.0,2015,1
12_12,12,12,49.0,147.0,2016,1
12_12,12,12,49.0,147.0,2017,3
12_12,12,12,49.0,147.0,2018,3
12_12,12,12,49.0,147.0,2019,3
12_12,12,12,49.0,147.0,2020,1
12_12,12,12,49.0,147.0,2021,2
12_12,12,12,49.0,147.0,2022,2
12_12,12,12,49.0,147.0,2023,1
12_13,12,13,49.0,149.0,2000,1
12_13,12,13,49.0,149.0,2001,3
12_13,12,13,49.0,149.0,2002,0
12_13,12,13,49.0,149.0,2003,2
12_13,12,13,49.0,149.0,2004,2
12_13,12,13,49.0,149.0,2005,2
12_13,12,13,49.0,149.0,2006,0
12_13,12,13,49.0,149.0,2007,1
12_13,12,13,49.0,149.0,2008,0
12_13,12,13,49.0,149.0,2009,0
12_13,12,13,49.0,149.0,2010,3
12_13,12,13,49.0,149.0,2011,0
12_13,12,13,49.0,149.0,2012,1
12_13,12,13,49.0,149.0,2013,1
12_13,12,13,49.0,149.0,2014,2
12_13,12,13,49.0,149.0,2015,2
12_13,12,13,49.0,149.0,2016,2
12_13,12,13,49.0,149.0,2017,3
12_13,12,13,49.0,149.0,2018,1
12_13,12,13,49.0,149.0,2019,1
12_13,12,13,49.0,149.0,2020,2
12_13,12,13,49.0,149.0,2021,1
12_13,12,13,49.0,149.0,2022,1
12_13,12,13,49.0,149.0,2023,1
12_14,12,14,49.0,151.0,2000,1
12_14,12,14,49.0,151.0,2001,1
12_14,12,14,49.0,151.0,2002,1
12_14,12,14,49.0,151.0,2003,3
12_14,12,14,49.0,151.0,2004,1
12_14,12,14,49.0,151.0,2005,0
12_14,12,14,49.0,151.0,2006,1
12_14,12,14,49.0,151.0,2007,1
12_14,12,14,49.0,151.0,2008,2
12_14,12,14,49.0,151.0,2009,0
12_14,12,14,49.0,151.0,2010,1
12_14,12,14,49.0,151.0,2011,1
12_14,12,14,49.0,151.0,2012,0
12_14,12,14,49.0,151.0,2013,3
12_14,12,14,49.0,151.0,2014,5
12_14,12,14,49.0,151.0,2015,1
12_14,12,14,49.0,151.0,2016,1
12_14,12,14,49.0,151.0,2017,4
12_14,12,14,49.0,151.0,2018,5
12_14,12,14,49.0,151.0,2019,2
12_14,12,14,49.0,151.0,2020,3
12_14,12,14,49.0,151.0,2021,2
12_14,12,14,49.0,151.0,2022,1
12_14,12,14,49.0,151.0,2023,2
12_15,12,15,49.0,153.0,2000,3
12_15,12,15,49.0,153.0,2001,6
12_15,12,15,49.0,153.0,2002,8
12_15,12,15,49.0,153.0,2003,8
12_15,12,15,49.0,153.0,2004,9
12_15,12,15,49.0,153.0,2005,9
12_15,12,15,49.0,153.0,2006,11
12_15,12,15,49.0,153.0,2007,8
12_15,12,15,49.0,153.0,2008,8
12_15,12,15,49.0,153.0,2009,7
12_15,12,15,49.0,153.0,2010,3
12_15,12,15,49.0,153.0,2011,5
12_15,12,15,49.0,153.0,2012,4
12_15,12,15,49.0,153.0,2013,6
12_15,12,15,49.0,153.0,2014,13
12_15,12,15,49.0,153.0,2015,12
12_15,12,15,49.0,153.0,2016,6
12_15,12,15,49.0,153.0,2017,13
12_15,12,15,49.0,153.0,2018,11
12_15,12,15,49.0,153.0,2019,12
12_15,12,15,49.0,153.0,2020,12
12_15,12,15,49.0,153.0,2021,14
12_15,12,15,49.0,153.0,2022,6
12_15,12,15,49.0,153.0,2023,9
12_3,12,3,49.0,129.0,2000,1
12_3,12,3,49.0,129.0,2001,0
12_3,12,3,49.0,129.0,2002,0
12_3,12,3,49.0,129.0,2003,0
12_3,12,3,49.0,129.0,2004,0
12_3,12,3,49.0,129.0,2005,0
12_3,12,3,49.0,129.0,2006,0
12_3,12,3,49.0,129.0,2007,0
12_3,12,3,49.0,129.0,2008,0
12_3,12,3,49.0,129.0,2009,0
12_3,12,3,49.0,129.0,2010,0
12_3,12,3,49.0,129.0,2011,0
12_3,12,3,49.0,129.0,2012,0
12_3,12,3,49.0,129.0,2013,0
12_3,12,3,49.0,129.0,2014,0
12_3,12,3,49.0,129.0,2015,0
12_3,12,3,49.0,129.0,2016,0
12_3,12,3,49.0,129.0,2017,0
12_3,12,3,49.0,129.0,2018,0
12_3,12,3,49.0,129.0,2019,0
12_3,12,3,49.0,129.0,2020,0
12_3,12,3,49.0,129.0,2021,0
12_3,12,3,49.0,129.0,2022,0
12_3,12,3,49.0,129.0,2023,1
12_4,12,4,49.0,131.0,2000,0
12_4,12,4,49.0,131.0,2001,0
12_4,12,4,49.0,131.0,2002,0
12_4,12,4,49.0,131.0,2003,0
12_4,12,4,49.0,131.0,2004,0
12_4,12,4,49.0,131.0,2005,1
12_4,12,4,49.0,131.0,2006,0
12_4,12,4,49.0,131.0,2007,0
12_4,12,4,49.0,131.0,2008,1
12_4,12,4,49.0,131.0,2009,0
12_4,12,4,49.0,131.0,2010,0
12_4,12,4,49.0,131.0,2011,0
12_4,12,4,49.0,131.0,2012,1
12_4,12,4,49.0,131.0,2013,0
12_4,12,4,49.0,131.0,2014,0
12_4,12,4,49.0,131.0,2015,0
12_4,12,4,49.0,131.0,2016,0
12_4,12,4,49.0,131.0,2017,0
12_4,12,4,49.0,131.0,2018,0
12_4,12,4,49.0,131.0,2019,0
12_4,12,4,49.0,131.0,2020,0
12_4,12,4,49.0,131.0,2021,0
12_4,12,4,49.0,131.0,2022,0
12_4,12,4,49.0,131.0,2023,0
12_5,12,5,49.0,133.0,2000,0
12_5,12,5,49.0,133.0,2001,0
12_5,12,5,49.0,133.0,2002,0
12_5,12,5,49.0,133.0,2003,0
12_5,12,5,49.0,133.0,2004,0
12_5,12,5,49.0,133.0,2005,1
12_5,12,5,49.0,133.0,2006,0
12_5,12,5,49.0,133.0,2007,1
12_5,12,5,49.0,133.0,2008,0
12_5,12,5,49.0,133.0,2009,0
12_5,12,5,49.0,133.0,2010,0
12_5,12,5,49.0,133.0,2011,0
12_5,12,5,49.0,133.0,2012,0
12_5,12,5,49.0,133.0,2013,0
12_5,12,5,49.0,133.0,2014,0
12_5,12,5,49.0,133.0,2015,0
12_5,12,5,49.0,133.0,2016,0
12_5,12,5,49.0,133.0,2017,0
12_5,12,5,49.0,133.0,2018,0
12_5,12,5,49.0,133.0,2019,0
12_5,12,5,49.0,133.0,2020,0
12_5,12,5,49.0,133.0,2021,0
12_5,12,5,49.0,133.0,2022,0
12_5,12,5,49.0,133.0,2023,0
12_8,12,8,49.0,139.0,2000,0
12_8,12,8,49.0,139.0,2001,0
12_8,12,8,49.0,139.0,2002,0
12_8,12,8,49.0,139.0,2003,0
12_8,12,8,49.0,139.0,2004,0
12_8,12,8,49.0,139.0,2005,0
12_8,12,8,49.0,139.0,2006,0
12_8,12,8,49.0,139.0,2007,0
12_8,12,8,49.0,139.0,2008,0
12_8,12,8,49.0,139.0,2009,0
12_8,12,8,49.0,139.0,2010,0
12_8,12,8,49.0,139.0,2011,0
12_8,12,8,49.0,139.0,2012,0
12_8,12,8,49.0,139.0,2013,1
12_8,12,8,49.0,139.0,2014,0
12_8,12,8,49.0,139.0,2015,0
12_8,12,8,49.0,139.0,2016,0
12_8,12,8,49.0,139.0,2017,0
12_8,12,8,49.0,139.0,2018,0
12_8,12,8,49.0,139.0,2019,0
12_8,12,8,49.0,139.0,2020,0
12_8,12,8,49.0,139.0,2021,0
12_8,12,8,49.0,139.0,2022,0
12_8,12,8,49.0,139.0,2023,0
12_9,12,9,49.0,141.0,2000,0
12_9,12,9,49.0,141.0,2001,0
12_9,12,9,49.0,141.0,2002,0
12_9,12,9,49.0,141.0,2003,0
12_9,12,9,49.0,141.0,2004,1
12_9,12,9,49.0,141.0,2005,0
12_9,12,9,49.0,141.0,2006,0
12_9,12,9,49.0,141.0,2007,0
12_9,12,9,49.0,141.0,2008,0
12_9,12,9,49.0,141.0,2009,0
12_9,12,9,49.0,141.0,2010,0
12_9,12,9,49.0,141.0,2011,0
12_9,12,9,49.0,141.0,2012,0
12_9,12,9,49.0,141.0,2013,0
12_9,12,9,49.0,141.0,2014,0
12_9,12,9,49.0,141.0,2015,1
12_9,12,9,49.0,141.0,2016,0
12_9,12,9,49.0,141.0,2017,0
12_9,12,9,49.0,141.0,2018,0
12_9,12,9,49.0,141.0,2019,0
12_9,12,9,49.0,141.0,2020,1
12_9,12,9,49.0,141.0,2021,0
12_9,12,9,49.0,141.0,2022,0
12_9,12,9,49.0,141.0,2023,0
1_0,1,0,27.0,123.0,2000,0
1_0,1,0,27.0,123.0,2001,0
1_0,1,0,27.0,123.0,2002,0
1_0,1,0,27.0,123.0,2003,0
1_0,1,0,27.0,123.0,2004,0
1_0,1,0,27.0,123.0,2005,0
1_0,1,0,27.0,123.0,2006,0
1_0,1,0,27.0,123.0,2007,0
1_0,1,0,27.0,123.0,2008,0
1_0,1,0,27.0,123.0,2009,0
1_0,1,0,27.0,123.0,2010,0
1_0,1,0,27.0,123.0,2011,0
1_0,1,0,27.0,123.0,2012,1
1_0,1,0,27.0,123.0,2013,0
1_0,1,0,27.0,123.0,2014,0
1_0,1,0,27.0,123.0,2015,0
1_0,1,0,27.0,123.0,2016,0
1_0,1,0,27.0,123.0,2017,0
1_0,1,0,27.0,123.0,2018,0
1_0,1,0,27.0,123.0,2019,0
1_0,1,0,27.0,123.0,2020,0
1_0,1,0,27.0,123.0,2021,0
1_0,1,0,27.0,123.0,2022,0
1_0,1,0,27.0,123.0,2023,1
1_1,1,1,27.0,125.0,2000,7
1_1,1,1,27.0,125.0,2001,2
1_1,1,1,27.0,125.0,2002,2
1_1,1,1,27.0,125.0,2003,10
1_1,1,1,27.0,125.0,2004,3
1_1,1,1,27.0,125.0,2005,10
1_1,1,1,27.0,125.0,2006,7
1_1,1,1,27.0,125.0,2007,4
1_1,1,1,27.0,125.0,2008,2
1_1,1,1,27.0,125.0,2009,2
1_1,1,1,27.0,125.0,2010,1
1_1,1,1,27.0,125.0,2011,2
1_1,1,1,27.0,125.0,2012,3
1_1,1,1,27.0,125.0,2013,2
1_1,1,1,27.0,125.0,2014,6
1_1,1,1,27.0,125.0,2015,5
1_1,1,1,27.0,125.0,2016,4
1_1,1,1,27.0,125.0,2017,3
1_1,1,1,27.0,125.0,2018,2
1_1,1,1,27.0,125.0,2019,1
1_1,1,1,27.0,125.0,2020,2
1_1,1,1,27.0,125.0,2021,4
1_1,1,1,27.0,125.0,2022,20
1_1,1,1,27.0,125.0,2023,5
1_10,1,10,27.0,143.0,2000,3
1_10,1,10,27.0,143.0,2001,6
1_10,1,10,27.0,143.0,2002,16
1_10,1,10,27.0,143.0,2003,5
1_10,1,10,27.0,143.0,2004,9
1_10,1,10,27.0,143.0,2005,14
1_10,1,10,27.0,143.0,2006,4
1_10,1,10,27.0,143.0,2007,8
1_10,1,10,27.0,143.0,2008,34
1_10,1,10,27.0,143.0,2009,9
1_10,1,10,27.0,143.0,2010,568
1_10,1,10,27.0,143.0,2011,280
1_10,1,10,27.0,143.0,2012,38
1_10,1,10,27.0,143.0,2013,16
1_10,1,10,27.0,143.0,2014,36
1_10,1,10,27.0,143.0,2015,38
1_10,1,10,27.0,143.0,2016,14
1_10,1,10,27.0,143.0,2017,9
1_10,1,10,27.0,143.0,2018,18
1_10,1,10,27.0,143.0,2019,15
1_10,1,10,27.0,143.0,2020,20
1_10,1,10,27.0,143.0,2021,8
1_10,1,10,27.0,143.0,2022,31
1_10,1,10,27.0,143.0,2023,24
1_11,1,11,27.0,145.0,2000,1
1_11,1,11,27.0,145.0,2001,0
1_11,1,11,27.0,145.0,2002,0
1_11,1,11,27.0,145.0,2003,0
1_11,1,11,27.0,145.0,2004,0
1_11,1,11,27.0,145.0,2005,3
1_11,1,11,27.0,145.0,2006,3
1_11,1,11,27.0,145.0,2007,1
1_11,1,11,27.0,145.0,2008,0
1_11,1,11,27.0,145.0,2009,1
1_11,1,11,27.0,145.0,2010,28
1_11,1,11,27.0,145.0,2011,65
1_11,1,11,27.0,145.0,2012,3
1_11,1,11,27.0,145.0,2013,10
1_11,1,11,27.0,145.0,2014,5
1_11,1,11,27.0,145.0,2015,0
1_11,1,11,27.0,145.0,2016,1
1_11,1,11,27.0,145.0,2017,1
1_11,1,11,27.0,145.0,2018,1
1_11,1,11,27.0,145.0,2019,0
1_11,1,11,27.0,145.0,2020,0
1_11,1,11,27.0,145.0,2021,1
1_11,1,11,27.0,145.0,2022,0
1_11,1,11,27.0,145.0,2023,1
1_12,1,12,27.0,147.0,2000,0
1_12,1,12,27.0,147.0,2001,0
1_12,1,12,27.0,147.0,2002,0
1_12,1,12,27.0,147.0,2003,0
1_12,1,12,27.0,147.0,2004,0
1_12,1,12,27.0,147.0,2005,1
1_12,1,12,27.0,147.0,2006,0
1_12,1,12,27.0,147.0,2007,0
1_12,1,12,27.0,147.0,2008,0
1_12,1,12,27.0,147.0,2009,0
1_12,1,12,27.0,147.0,2010,0
1_12,1,12,27.0,147.0,2011,0
1_12,1,12,27.0,147.0,2012,0
1_12,1,12,27.0,147.0,2013,0
1_12,1,12,27.0,147.0,2014,0
1_12,1,12,27.0,147.0,2015,0
1_12,1,12,27.0,147.0,2016,0
1_12,1,12,27.0,147.0,2017,0
1_12,1,12,27.0,147.0,2018,0
1_12,1,12,27.0,147.0,2019,0
1_12,1,12,27.0,147.0,2020,0
1_12,1,12,27.0,147.0,2021,0
1_12,1,12,27.0,147.0,2022,0
1_12,1,12,27.0,147.0,2023,0
1_2,1,2,27.0,127.0,2000,9
1_2,1,2,27.0,127.0,2001,13
1_2,1,2,27.0,127.0,2002,9
1_2,1,2,27.0,127.0,2003,9
1_2,1,2,27.0,127.0,2004,16
1_2,1,2,27.0,127.0,2005,5
1_2,1,2,27.0,127.0,2006,21
1_2,1,2,27.0,127.0,2007,21
1_2,1,2,27.0,127.0,2008,11
1_2,1,2,27.0,127.0,2009,9
1_2,1,2,27.0,127.0,2010,5
1_2,1,2,27.0,127.0,2011,8
1_2,1,2,27.0,127.0,2012,5
1_2,1,2,27.0,127.0,2013,8
1_2,1,2,27.0,127.0,2014,15
1_2,1,2,27.0,127.0,2015,7
1_2,1,2,27.0,127.0,2016,22
1_2,1,2,27.0,127.0,2017,14
1_2,1,2,27.0,127.0,2018,11
1_2,1,2,27.0,127.0,2019,10
1_2,1,2,27.0,127.0,2020,24
1_2,1,2,27.0,127.0,2021,16
1_2,1,2,27.0,127.0,2022,178
1_2,1,2,27.0,127.0,2023,11
1_3,1,3,27.0,129.0,2000,6
1_3,1,3,27.0,129.0,2001,13
1_3,1,3,27.0,129.0,2002,9
1_3,1,3,27.0,129.0,2003,8
1_3,1,3,27.0,129.0,2004,27
1_3,1,3,27.0,129.0,2005,31
1_3,1,3,27.0,129.0,2006,11
1_3,1,3,27.0,129.0,2007,20
1_3,1,3,27.0,129.0,2008,15
1_3,1,3,27.0,129.0,2009,16
1_3,1,3,27.0,129.0,2010,25
1_3,1,3,27.0,129.0,2011,19
1_3,1,3,27.0,129.0,2012,7
1_3,1,3,27.0,129.0,2013,24
1_3,1,3,27.0,129.0,2014,31
1_3,1,3,27.0,129.0,2015,11
1_3,1,3,27.0,129.0,2016,16
1_3,1,3,27.0,129.0,2017,13
1_3,1,3,27.0,129.0,2018,69
1_3,1,3,27.0,129.0,2019,57
1_3,1,3,27.0,129.0,2020,26
1_3,1,3,27.0,129.0,2021,27
1_3,1,3,27.0,129.0,2022,16
1_3,1,3,27.0,129.0,2023,28
1_4,1,4,27.0,131.0,2000,2
1_4,1,4,27.0,131.0,2001,4
1_4,1,4,27.0,131.0,2002,1
1_4,1,4,27.0,131.0,2003,9
1_4,1,4,27.0,131.0,2004,1
1_4,1,4,27.0,131.0,2005,0
1_4,1,4,27.0,131.0,2006,1
1_4,1,4,27.0,131.0,2007,1
1_4,1,4,27.0,131.0,2008,3
1_4,1,4,27.0,131.0,2009,0
1_4,1,4,27.0,131.0,2010,2
1_4,1,4,27.0,131.0,2011,0
1_4,1,4,27.0,131.0,2012,2
1_4,1,4,27.0,131.0,2013,4
1_4,1,4,27.0,131.0,2014,5
1_4,1,4,27.0,131.0,2015,6
1_4,1,4,27.0,131.0,2016,19
1_4,1,4,27.0,131.0,2017,10
1_4,1,4,27.0,131.0,2018,2
1_4,1,4,27.0,131.0,2019,4
1_4,1,4,27.0,131.0,2020,5
1_4,1,4,27.0,131.0,2021,2
